 7.65600000e-11  0.00000000e+00  7.65600000e-11  1.80000000e+00 
 7.85600000e-11  0.00000000e+00  7.85600000e-11  1.80000000e+00 
 8.05600000e-11  0.00000000e+00  8.05600000e-11  1.80000000e+00 
 8.25600000e-11  0.00000000e+00  8.25600000e-11  1.80000000e+00 
 8.45600000e-11  0.00000000e+00  8.45600000e-11  1.80000000e+00 
 8.65600000e-11  0.00000000e+00  8.65600000e-11  1.80000000e+00 
 8.85600000e-11  0.00000000e+00  8.85600000e-11  1.80000000e+00 
 9.05600000e-11  0.00000000e+00  9.05600000e-11  1.80000000e+00 
 9.25600000e-11  0.00000000e+00  9.25600000e-11  1.80000000e+00 
 9.45600000e-11  0.00000000e+00  9.45600000e-11  1.80000000e+00 
 9.65600000e-11  0.00000000e+00  9.65600000e-11  1.80000000e+00 
 9.85600000e-11  0.00000000e+00  9.85600000e-11  1.80000000e+00 
 1.00560000e-10  0.00000000e+00  1.00560000e-10  1.80000000e+00 
 1.02560000e-10  0.00000000e+00  1.02560000e-10  1.80000000e+00 
 1.04560000e-10  0.00000000e+00  1.04560000e-10  1.80000000e+00 
 1.06560000e-10  0.00000000e+00  1.06560000e-10  1.80000000e+00 
 1.08560000e-10  0.00000000e+00  1.08560000e-10  1.80000000e+00 
 1.10560000e-10  0.00000000e+00  1.10560000e-10  1.80000000e+00 
 1.12560000e-10  0.00000000e+00  1.12560000e-10  1.80000000e+00 
 1.14560000e-10  0.00000000e+00  1.14560000e-10  1.80000000e+00 
 1.16560000e-10  0.00000000e+00  1.16560000e-10  1.80000000e+00 
 1.18560000e-10  0.00000000e+00  1.18560000e-10  1.80000000e+00 
 1.20560000e-10  0.00000000e+00  1.20560000e-10  1.80000000e+00 
 1.22560000e-10  0.00000000e+00  1.22560000e-10  1.80000000e+00 
 1.24560000e-10  0.00000000e+00  1.24560000e-10  1.80000000e+00 
 1.26560000e-10  0.00000000e+00  1.26560000e-10  1.80000000e+00 
 1.28560000e-10  0.00000000e+00  1.28560000e-10  1.80000000e+00 
 1.30560000e-10  0.00000000e+00  1.30560000e-10  1.80000000e+00 
 1.32560000e-10  0.00000000e+00  1.32560000e-10  1.80000000e+00 
 1.34560000e-10  0.00000000e+00  1.34560000e-10  1.80000000e+00 
 1.36560000e-10  0.00000000e+00  1.36560000e-10  1.80000000e+00 
 1.38560000e-10  0.00000000e+00  1.38560000e-10  1.80000000e+00 
 1.40560000e-10  0.00000000e+00  1.40560000e-10  1.80000000e+00 
 1.42560000e-10  0.00000000e+00  1.42560000e-10  1.80000000e+00 
 1.44560000e-10  0.00000000e+00  1.44560000e-10  1.80000000e+00 
 1.46560000e-10  0.00000000e+00  1.46560000e-10  1.80000000e+00 
 1.48560000e-10  0.00000000e+00  1.48560000e-10  1.80000000e+00 
 1.50560000e-10  0.00000000e+00  1.50560000e-10  1.80000000e+00 
 1.52560000e-10  0.00000000e+00  1.52560000e-10  1.80000000e+00 
 1.54560000e-10  0.00000000e+00  1.54560000e-10  1.80000000e+00 
 1.56560000e-10  0.00000000e+00  1.56560000e-10  1.80000000e+00 
 1.58560000e-10  0.00000000e+00  1.58560000e-10  1.80000000e+00 
 1.60560000e-10  0.00000000e+00  1.60560000e-10  1.80000000e+00 
 1.62560000e-10  0.00000000e+00  1.62560000e-10  1.80000000e+00 
 1.64560000e-10  0.00000000e+00  1.64560000e-10  1.80000000e+00 
 1.66560000e-10  0.00000000e+00  1.66560000e-10  1.80000000e+00 
 1.68560000e-10  0.00000000e+00  1.68560000e-10  1.80000000e+00 
 1.70560000e-10  0.00000000e+00  1.70560000e-10  1.80000000e+00 
 1.72560000e-10  0.00000000e+00  1.72560000e-10  1.80000000e+00 
 1.74560000e-10  0.00000000e+00  1.74560000e-10  1.80000000e+00 
 1.76560000e-10  0.00000000e+00  1.76560000e-10  1.80000000e+00 
 1.78560000e-10  0.00000000e+00  1.78560000e-10  1.80000000e+00 
 1.80560000e-10  0.00000000e+00  1.80560000e-10  1.80000000e+00 
 1.82560000e-10  0.00000000e+00  1.82560000e-10  1.80000000e+00 
 1.84560000e-10  0.00000000e+00  1.84560000e-10  1.80000000e+00 
 1.86560000e-10  0.00000000e+00  1.86560000e-10  1.80000000e+00 
 1.88560000e-10  0.00000000e+00  1.88560000e-10  1.80000000e+00 
 1.90560000e-10  0.00000000e+00  1.90560000e-10  1.80000000e+00 
 1.92560000e-10  0.00000000e+00  1.92560000e-10  1.80000000e+00 
 1.94560000e-10  0.00000000e+00  1.94560000e-10  1.80000000e+00 
 1.96560000e-10  0.00000000e+00  1.96560000e-10  1.80000000e+00 
 1.98560000e-10  0.00000000e+00  1.98560000e-10  1.80000000e+00 
 2.00560000e-10  0.00000000e+00  2.00560000e-10  1.80000000e+00 
 2.02560000e-10  0.00000000e+00  2.02560000e-10  1.80000000e+00 
 2.04560000e-10  0.00000000e+00  2.04560000e-10  1.80000000e+00 
 2.06560000e-10  0.00000000e+00  2.06560000e-10  1.80000000e+00 
 2.08560000e-10  0.00000000e+00  2.08560000e-10  1.80000000e+00 
 2.10560000e-10  0.00000000e+00  2.10560000e-10  1.80000000e+00 
 2.12560000e-10  0.00000000e+00  2.12560000e-10  1.80000000e+00 
 2.14560000e-10  0.00000000e+00  2.14560000e-10  1.80000000e+00 
 2.16560000e-10  0.00000000e+00  2.16560000e-10  1.80000000e+00 
 2.18560000e-10  0.00000000e+00  2.18560000e-10  1.80000000e+00 
 2.20560000e-10  0.00000000e+00  2.20560000e-10  1.80000000e+00 
 2.22560000e-10  0.00000000e+00  2.22560000e-10  1.80000000e+00 
 2.24560000e-10  0.00000000e+00  2.24560000e-10  1.80000000e+00 
 2.26560000e-10  0.00000000e+00  2.26560000e-10  1.80000000e+00 
 2.28560000e-10  0.00000000e+00  2.28560000e-10  1.80000000e+00 
 2.30560000e-10  0.00000000e+00  2.30560000e-10  1.80000000e+00 
 2.32560000e-10  0.00000000e+00  2.32560000e-10  1.80000000e+00 
 2.34560000e-10  0.00000000e+00  2.34560000e-10  1.80000000e+00 
 2.36560000e-10  0.00000000e+00  2.36560000e-10  1.80000000e+00 
 2.38560000e-10  0.00000000e+00  2.38560000e-10  1.80000000e+00 
 2.40560000e-10  0.00000000e+00  2.40560000e-10  1.80000000e+00 
 2.42560000e-10  0.00000000e+00  2.42560000e-10  1.80000000e+00 
 2.44560000e-10  0.00000000e+00  2.44560000e-10  1.80000000e+00 
 2.46560000e-10  0.00000000e+00  2.46560000e-10  1.80000000e+00 
 2.48560000e-10  0.00000000e+00  2.48560000e-10  1.80000000e+00 
 2.50560000e-10  0.00000000e+00  2.50560000e-10  1.80000000e+00 
 2.52560000e-10  0.00000000e+00  2.52560000e-10  1.80000000e+00 
 2.54560000e-10  0.00000000e+00  2.54560000e-10  1.80000000e+00 
 2.56560000e-10  0.00000000e+00  2.56560000e-10  1.80000000e+00 
 2.58560000e-10  0.00000000e+00  2.58560000e-10  1.80000000e+00 
 2.60560000e-10  0.00000000e+00  2.60560000e-10  1.80000000e+00 
 2.62560000e-10  0.00000000e+00  2.62560000e-10  1.80000000e+00 
 2.64560000e-10  0.00000000e+00  2.64560000e-10  1.80000000e+00 
 2.66560000e-10  0.00000000e+00  2.66560000e-10  1.80000000e+00 
 2.68560000e-10  0.00000000e+00  2.68560000e-10  1.80000000e+00 
 2.70560000e-10  0.00000000e+00  2.70560000e-10  1.80000000e+00 
 2.72560000e-10  0.00000000e+00  2.72560000e-10  1.80000000e+00 
 2.74560000e-10  0.00000000e+00  2.74560000e-10  1.80000000e+00 
 2.76560000e-10  0.00000000e+00  2.76560000e-10  1.80000000e+00 
 2.78560000e-10  0.00000000e+00  2.78560000e-10  1.80000000e+00 
 2.80560000e-10  0.00000000e+00  2.80560000e-10  1.80000000e+00 
 2.82560000e-10  0.00000000e+00  2.82560000e-10  1.80000000e+00 
 2.84560000e-10  0.00000000e+00  2.84560000e-10  1.80000000e+00 
 2.86560000e-10  0.00000000e+00  2.86560000e-10  1.80000000e+00 
 2.88560000e-10  0.00000000e+00  2.88560000e-10  1.80000000e+00 
 2.90560000e-10  0.00000000e+00  2.90560000e-10  1.80000000e+00 
 2.92560000e-10  0.00000000e+00  2.92560000e-10  1.80000000e+00 
 2.94560000e-10  0.00000000e+00  2.94560000e-10  1.80000000e+00 
 2.96560000e-10  0.00000000e+00  2.96560000e-10  1.80000000e+00 
 2.98560000e-10  0.00000000e+00  2.98560000e-10  1.80000000e+00 
 3.00560000e-10  0.00000000e+00  3.00560000e-10  1.80000000e+00 
 3.02560000e-10  0.00000000e+00  3.02560000e-10  1.80000000e+00 
 3.04560000e-10  0.00000000e+00  3.04560000e-10  1.80000000e+00 
 3.06560000e-10  0.00000000e+00  3.06560000e-10  1.80000000e+00 
 3.08560000e-10  0.00000000e+00  3.08560000e-10  1.80000000e+00 
 3.10560000e-10  0.00000000e+00  3.10560000e-10  1.80000000e+00 
 3.12560000e-10  0.00000000e+00  3.12560000e-10  1.80000000e+00 
 3.14560000e-10  0.00000000e+00  3.14560000e-10  1.80000000e+00 
 3.16560000e-10  0.00000000e+00  3.16560000e-10  1.80000000e+00 
 3.18560000e-10  0.00000000e+00  3.18560000e-10  1.80000000e+00 
 3.20560000e-10  0.00000000e+00  3.20560000e-10  1.80000000e+00 
 3.22560000e-10  0.00000000e+00  3.22560000e-10  1.80000000e+00 
 3.24560000e-10  0.00000000e+00  3.24560000e-10  1.80000000e+00 
 3.26560000e-10  0.00000000e+00  3.26560000e-10  1.80000000e+00 
 3.28560000e-10  0.00000000e+00  3.28560000e-10  1.80000000e+00 
 3.30560000e-10  0.00000000e+00  3.30560000e-10  1.80000000e+00 
 3.32560000e-10  0.00000000e+00  3.32560000e-10  1.80000000e+00 
 3.34560000e-10  0.00000000e+00  3.34560000e-10  1.80000000e+00 
 3.36560000e-10  0.00000000e+00  3.36560000e-10  1.80000000e+00 
 3.38560000e-10  0.00000000e+00  3.38560000e-10  1.80000000e+00 
 3.40560000e-10  0.00000000e+00  3.40560000e-10  1.80000000e+00 
 3.42560000e-10  0.00000000e+00  3.42560000e-10  1.80000000e+00 
 3.44560000e-10  0.00000000e+00  3.44560000e-10  1.80000000e+00 
 3.46560000e-10  0.00000000e+00  3.46560000e-10  1.80000000e+00 
 3.48560000e-10  0.00000000e+00  3.48560000e-10  1.80000000e+00 
 3.50560000e-10  0.00000000e+00  3.50560000e-10  1.80000000e+00 
 3.52560000e-10  0.00000000e+00  3.52560000e-10  1.80000000e+00 
 3.54560000e-10  0.00000000e+00  3.54560000e-10  1.80000000e+00 
 3.56560000e-10  0.00000000e+00  3.56560000e-10  1.80000000e+00 
 3.58560000e-10  0.00000000e+00  3.58560000e-10  1.80000000e+00 
 3.60560000e-10  0.00000000e+00  3.60560000e-10  1.80000000e+00 
 3.62560000e-10  0.00000000e+00  3.62560000e-10  1.80000000e+00 
 3.64560000e-10  0.00000000e+00  3.64560000e-10  1.80000000e+00 
 3.66560000e-10  0.00000000e+00  3.66560000e-10  1.80000000e+00 
 3.68560000e-10  0.00000000e+00  3.68560000e-10  1.80000000e+00 
 3.70560000e-10  0.00000000e+00  3.70560000e-10  1.80000000e+00 
 3.72560000e-10  0.00000000e+00  3.72560000e-10  1.80000000e+00 
 3.74560000e-10  0.00000000e+00  3.74560000e-10  1.80000000e+00 
 3.76560000e-10  0.00000000e+00  3.76560000e-10  1.80000000e+00 
 3.78560000e-10  0.00000000e+00  3.78560000e-10  1.80000000e+00 
 3.80560000e-10  0.00000000e+00  3.80560000e-10  1.80000000e+00 
 3.82560000e-10  0.00000000e+00  3.82560000e-10  1.80000000e+00 
 3.84560000e-10  0.00000000e+00  3.84560000e-10  1.80000000e+00 
 3.86560000e-10  0.00000000e+00  3.86560000e-10  1.80000000e+00 
 3.88560000e-10  0.00000000e+00  3.88560000e-10  1.80000000e+00 
 3.90560000e-10  0.00000000e+00  3.90560000e-10  1.80000000e+00 
 3.92560000e-10  0.00000000e+00  3.92560000e-10  1.80000000e+00 
 3.94560000e-10  0.00000000e+00  3.94560000e-10  1.80000000e+00 
 3.96560000e-10  0.00000000e+00  3.96560000e-10  1.80000000e+00 
 3.98560000e-10  0.00000000e+00  3.98560000e-10  1.80000000e+00 
 4.00560000e-10  0.00000000e+00  4.00560000e-10  1.80000000e+00 
 4.02560000e-10  0.00000000e+00  4.02560000e-10  1.80000000e+00 
 4.04560000e-10  0.00000000e+00  4.04560000e-10  1.80000000e+00 
 4.06560000e-10  0.00000000e+00  4.06560000e-10  1.80000000e+00 
 4.08560000e-10  0.00000000e+00  4.08560000e-10  1.80000000e+00 
 4.10560000e-10  0.00000000e+00  4.10560000e-10  1.80000000e+00 
 4.12560000e-10  0.00000000e+00  4.12560000e-10  1.80000000e+00 
 4.14560000e-10  0.00000000e+00  4.14560000e-10  1.80000000e+00 
 4.16560000e-10  0.00000000e+00  4.16560000e-10  1.80000000e+00 
 4.18560000e-10  0.00000000e+00  4.18560000e-10  1.80000000e+00 
 4.20560000e-10  0.00000000e+00  4.20560000e-10  1.80000000e+00 
 4.22560000e-10  0.00000000e+00  4.22560000e-10  1.80000000e+00 
 4.24560000e-10  0.00000000e+00  4.24560000e-10  1.80000000e+00 
 4.26560000e-10  0.00000000e+00  4.26560000e-10  1.80000000e+00 
 4.28560000e-10  0.00000000e+00  4.28560000e-10  1.80000000e+00 
 4.30560000e-10  0.00000000e+00  4.30560000e-10  1.80000000e+00 
 4.32560000e-10  0.00000000e+00  4.32560000e-10  1.80000000e+00 
 4.34560000e-10  0.00000000e+00  4.34560000e-10  1.80000000e+00 
 4.36560000e-10  0.00000000e+00  4.36560000e-10  1.80000000e+00 
 4.38560000e-10  0.00000000e+00  4.38560000e-10  1.80000000e+00 
 4.40560000e-10  0.00000000e+00  4.40560000e-10  1.80000000e+00 
 4.42560000e-10  0.00000000e+00  4.42560000e-10  1.80000000e+00 
 4.44560000e-10  0.00000000e+00  4.44560000e-10  1.80000000e+00 
 4.46560000e-10  0.00000000e+00  4.46560000e-10  1.80000000e+00 
 4.48560000e-10  0.00000000e+00  4.48560000e-10  1.80000000e+00 
 4.50560000e-10  0.00000000e+00  4.50560000e-10  1.80000000e+00 
 4.52560000e-10  0.00000000e+00  4.52560000e-10  1.80000000e+00 
 4.54560000e-10  0.00000000e+00  4.54560000e-10  1.80000000e+00 
 4.56560000e-10  0.00000000e+00  4.56560000e-10  1.80000000e+00 
 4.58560000e-10  0.00000000e+00  4.58560000e-10  1.80000000e+00 
 4.60560000e-10  0.00000000e+00  4.60560000e-10  1.80000000e+00 
 4.62560000e-10  0.00000000e+00  4.62560000e-10  1.80000000e+00 
 4.64560000e-10  0.00000000e+00  4.64560000e-10  1.80000000e+00 
 4.66560000e-10  0.00000000e+00  4.66560000e-10  1.80000000e+00 
 4.68560000e-10  0.00000000e+00  4.68560000e-10  1.80000000e+00 
 4.70560000e-10  0.00000000e+00  4.70560000e-10  1.80000000e+00 
 4.72560000e-10  0.00000000e+00  4.72560000e-10  1.80000000e+00 
 4.74560000e-10  0.00000000e+00  4.74560000e-10  1.80000000e+00 
 4.76560000e-10  0.00000000e+00  4.76560000e-10  1.80000000e+00 
 4.78560000e-10  0.00000000e+00  4.78560000e-10  1.80000000e+00 
 4.80560000e-10  0.00000000e+00  4.80560000e-10  1.80000000e+00 
 4.82560000e-10  0.00000000e+00  4.82560000e-10  1.80000000e+00 
 4.84560000e-10  0.00000000e+00  4.84560000e-10  1.80000000e+00 
 4.86560000e-10  0.00000000e+00  4.86560000e-10  1.80000000e+00 
 4.88560000e-10  0.00000000e+00  4.88560000e-10  1.80000000e+00 
 4.90560000e-10  0.00000000e+00  4.90560000e-10  1.80000000e+00 
 4.92560000e-10  0.00000000e+00  4.92560000e-10  1.80000000e+00 
 4.94560000e-10  0.00000000e+00  4.94560000e-10  1.80000000e+00 
 4.96560000e-10  0.00000000e+00  4.96560000e-10  1.80000000e+00 
 4.98560000e-10  0.00000000e+00  4.98560000e-10  1.80000000e+00 
 5.00560000e-10  0.00000000e+00  5.00560000e-10  1.80000000e+00 
 5.02560000e-10  0.00000000e+00  5.02560000e-10  1.80000000e+00 
 5.04560000e-10  0.00000000e+00  5.04560000e-10  1.80000000e+00 
 5.06560000e-10  0.00000000e+00  5.06560000e-10  1.80000000e+00 
 5.08560000e-10  0.00000000e+00  5.08560000e-10  1.80000000e+00 
 5.10560000e-10  0.00000000e+00  5.10560000e-10  1.80000000e+00 
 5.12560000e-10  0.00000000e+00  5.12560000e-10  1.80000000e+00 
 5.14560000e-10  0.00000000e+00  5.14560000e-10  1.80000000e+00 
 5.16560000e-10  0.00000000e+00  5.16560000e-10  1.80000000e+00 
 5.18560000e-10  0.00000000e+00  5.18560000e-10  1.80000000e+00 
 5.20560000e-10  0.00000000e+00  5.20560000e-10  1.80000000e+00 
 5.22560000e-10  0.00000000e+00  5.22560000e-10  1.80000000e+00 
 5.24560000e-10  0.00000000e+00  5.24560000e-10  1.80000000e+00 
 5.26560000e-10  0.00000000e+00  5.26560000e-10  1.80000000e+00 
 5.28560000e-10  0.00000000e+00  5.28560000e-10  1.80000000e+00 
 5.30560000e-10  0.00000000e+00  5.30560000e-10  1.80000000e+00 
 5.32560000e-10  0.00000000e+00  5.32560000e-10  1.80000000e+00 
 5.34560000e-10  0.00000000e+00  5.34560000e-10  1.80000000e+00 
 5.36560000e-10  0.00000000e+00  5.36560000e-10  1.80000000e+00 
 5.38560000e-10  0.00000000e+00  5.38560000e-10  1.80000000e+00 
 5.40560000e-10  0.00000000e+00  5.40560000e-10  1.80000000e+00 
 5.42560000e-10  0.00000000e+00  5.42560000e-10  1.80000000e+00 
 5.44560000e-10  0.00000000e+00  5.44560000e-10  1.80000000e+00 
 5.46560000e-10  0.00000000e+00  5.46560000e-10  1.80000000e+00 
 5.48560000e-10  0.00000000e+00  5.48560000e-10  1.80000000e+00 
 5.50560000e-10  0.00000000e+00  5.50560000e-10  1.80000000e+00 
 5.52560000e-10  0.00000000e+00  5.52560000e-10  1.80000000e+00 
 5.54560000e-10  0.00000000e+00  5.54560000e-10  1.80000000e+00 
 5.56560000e-10  0.00000000e+00  5.56560000e-10  1.80000000e+00 
 5.58560000e-10  0.00000000e+00  5.58560000e-10  1.80000000e+00 
 5.60560000e-10  0.00000000e+00  5.60560000e-10  1.80000000e+00 
 5.62560000e-10  0.00000000e+00  5.62560000e-10  1.80000000e+00 
 5.64560000e-10  0.00000000e+00  5.64560000e-10  1.80000000e+00 
 5.66560000e-10  0.00000000e+00  5.66560000e-10  1.80000000e+00 
 5.68560000e-10  0.00000000e+00  5.68560000e-10  1.80000000e+00 
 5.70560000e-10  0.00000000e+00  5.70560000e-10  1.80000000e+00 
 5.72560000e-10  0.00000000e+00  5.72560000e-10  1.80000000e+00 
 5.74560000e-10  0.00000000e+00  5.74560000e-10  1.80000000e+00 
 5.76560000e-10  0.00000000e+00  5.76560000e-10  1.80000000e+00 
 5.78560000e-10  0.00000000e+00  5.78560000e-10  1.80000000e+00 
 5.80560000e-10  0.00000000e+00  5.80560000e-10  1.80000000e+00 
 5.82560000e-10  0.00000000e+00  5.82560000e-10  1.80000000e+00 
 5.84560000e-10  0.00000000e+00  5.84560000e-10  1.80000000e+00 
 5.86560000e-10  0.00000000e+00  5.86560000e-10  1.80000000e+00 
 5.88560000e-10  0.00000000e+00  5.88560000e-10  1.80000000e+00 
 5.90560000e-10  0.00000000e+00  5.90560000e-10  1.80000000e+00 
 5.92560000e-10  0.00000000e+00  5.92560000e-10  1.80000000e+00 
 5.94560000e-10  0.00000000e+00  5.94560000e-10  1.80000000e+00 
 5.96560000e-10  0.00000000e+00  5.96560000e-10  1.80000000e+00 
 5.98560000e-10  0.00000000e+00  5.98560000e-10  1.80000000e+00 
 6.00560000e-10  0.00000000e+00  6.00560000e-10  1.80000000e+00 
 6.02560000e-10  0.00000000e+00  6.02560000e-10  1.80000000e+00 
 6.04560000e-10  0.00000000e+00  6.04560000e-10  1.80000000e+00 
 6.06560000e-10  0.00000000e+00  6.06560000e-10  1.80000000e+00 
 6.08560000e-10  0.00000000e+00  6.08560000e-10  1.80000000e+00 
 6.10560000e-10  0.00000000e+00  6.10560000e-10  1.80000000e+00 
 6.12560000e-10  0.00000000e+00  6.12560000e-10  1.80000000e+00 
 6.14560000e-10  0.00000000e+00  6.14560000e-10  1.80000000e+00 
 6.16560000e-10  0.00000000e+00  6.16560000e-10  1.80000000e+00 
 6.18560000e-10  0.00000000e+00  6.18560000e-10  1.80000000e+00 
 6.20560000e-10  0.00000000e+00  6.20560000e-10  1.80000000e+00 
 6.22560000e-10  0.00000000e+00  6.22560000e-10  1.80000000e+00 
 6.24560000e-10  0.00000000e+00  6.24560000e-10  1.80000000e+00 
 6.26560000e-10  0.00000000e+00  6.26560000e-10  1.80000000e+00 
 6.28560000e-10  0.00000000e+00  6.28560000e-10  1.80000000e+00 
 6.30560000e-10  0.00000000e+00  6.30560000e-10  1.80000000e+00 
 6.32560000e-10  0.00000000e+00  6.32560000e-10  1.80000000e+00 
 6.34560000e-10  0.00000000e+00  6.34560000e-10  1.80000000e+00 
 6.36560000e-10  0.00000000e+00  6.36560000e-10  1.80000000e+00 
 6.38560000e-10  0.00000000e+00  6.38560000e-10  1.80000000e+00 
 6.40560000e-10  0.00000000e+00  6.40560000e-10  1.80000000e+00 
 6.42560000e-10  0.00000000e+00  6.42560000e-10  1.80000000e+00 
 6.44560000e-10  0.00000000e+00  6.44560000e-10  1.80000000e+00 
 6.46560000e-10  0.00000000e+00  6.46560000e-10  1.80000000e+00 
 6.48560000e-10  0.00000000e+00  6.48560000e-10  1.80000000e+00 
 6.50560000e-10  0.00000000e+00  6.50560000e-10  1.80000000e+00 
 6.52560000e-10  0.00000000e+00  6.52560000e-10  1.80000000e+00 
 6.54560000e-10  0.00000000e+00  6.54560000e-10  1.80000000e+00 
 6.56560000e-10  0.00000000e+00  6.56560000e-10  1.80000000e+00 
 6.58560000e-10  0.00000000e+00  6.58560000e-10  1.80000000e+00 
 6.60560000e-10  0.00000000e+00  6.60560000e-10  1.80000000e+00 
 6.62560000e-10  0.00000000e+00  6.62560000e-10  1.80000000e+00 
 6.64560000e-10  0.00000000e+00  6.64560000e-10  1.80000000e+00 
 6.66560000e-10  0.00000000e+00  6.66560000e-10  1.80000000e+00 
 6.68560000e-10  0.00000000e+00  6.68560000e-10  1.80000000e+00 
 6.70560000e-10  0.00000000e+00  6.70560000e-10  1.80000000e+00 
 6.72560000e-10  0.00000000e+00  6.72560000e-10  1.80000000e+00 
 6.74560000e-10  0.00000000e+00  6.74560000e-10  1.80000000e+00 
 6.76560000e-10  0.00000000e+00  6.76560000e-10  1.80000000e+00 
 6.78560000e-10  0.00000000e+00  6.78560000e-10  1.80000000e+00 
 6.80560000e-10  0.00000000e+00  6.80560000e-10  1.80000000e+00 
 6.82560000e-10  0.00000000e+00  6.82560000e-10  1.80000000e+00 
 6.84560000e-10  0.00000000e+00  6.84560000e-10  1.80000000e+00 
 6.86560000e-10  0.00000000e+00  6.86560000e-10  1.80000000e+00 
 6.88560000e-10  0.00000000e+00  6.88560000e-10  1.80000000e+00 
 6.90560000e-10  0.00000000e+00  6.90560000e-10  1.80000000e+00 
 6.92560000e-10  0.00000000e+00  6.92560000e-10  1.80000000e+00 
 6.94560000e-10  0.00000000e+00  6.94560000e-10  1.80000000e+00 
 6.96560000e-10  0.00000000e+00  6.96560000e-10  1.80000000e+00 
 6.98560000e-10  0.00000000e+00  6.98560000e-10  1.80000000e+00 
 7.00560000e-10  0.00000000e+00  7.00560000e-10  1.80000000e+00 
 7.02560000e-10  0.00000000e+00  7.02560000e-10  1.80000000e+00 
 7.04560000e-10  0.00000000e+00  7.04560000e-10  1.80000000e+00 
 7.06560000e-10  0.00000000e+00  7.06560000e-10  1.80000000e+00 
 7.08560000e-10  0.00000000e+00  7.08560000e-10  1.80000000e+00 
 7.10560000e-10  0.00000000e+00  7.10560000e-10  1.80000000e+00 
 7.12560000e-10  0.00000000e+00  7.12560000e-10  1.80000000e+00 
 7.14560000e-10  0.00000000e+00  7.14560000e-10  1.80000000e+00 
 7.16560000e-10  0.00000000e+00  7.16560000e-10  1.80000000e+00 
 7.18560000e-10  0.00000000e+00  7.18560000e-10  1.80000000e+00 
 7.20560000e-10  0.00000000e+00  7.20560000e-10  1.80000000e+00 
